"name","orig.ident","nCount_RNA","nFeature_RNA","percent.mito","percent.mt","seurat_clusters","neuron_cluster"
"hypothalamus-JM-2_DB6430_N1","hypothalamus-JM-2",3055,1847,0.002291326,0.22913257,0,0
"hypothalamus-JM-2_DB3262_N1","hypothalamus-JM-2",4129,2023,0.007265682,0.726568176,11,11
"hypothalamus-JM-2_DB6384_N1","hypothalamus-JM-2",5237,2616,0.003246133,0.324613328,3,12
"hypothalamus-JM-2_DB8910_N1","hypothalamus-JM-2",2071,1194,0.008208595,0.820859488,2,NA
"hypothalamus-JM-2_DB6779_N1","hypothalamus-JM-2",2318,1273,0.001725626,0.172562554,0,0
"hypothalamus-JM-2_DB6444_N1","hypothalamus-JM-2",3550,1943,0.002253521,0.225352113,0,4
"hypothalamus-JM-2_DB2411_N1","hypothalamus-JM-2",4117,1946,0.002186058,0.218605781,11,11
"hypothalamus-JM-2_DB8375_N1","hypothalamus-JM-2",4597,2376,0.001522732,0.152273222,0,2
"hypothalamus-JM-2_DB6541_N1","hypothalamus-JM-2",3157,1692,0.002534051,0.253405131,11,11
"hypothalamus-JM-2_DB3167_N1","hypothalamus-JM-2",1354,809,0.017725258,1.772525849,10,NA
"hypothalamus-JM-2_DB8546_N1","hypothalamus-JM-2",2137,1236,0.001871783,0.187178287,2,NA
"hypothalamus-JM-2_DB8099_N1","hypothalamus-JM-2",1588,1014,0.023299748,2.329974811,10,NA
"hypothalamus-JM-2_DB10016_N1","hypothalamus-JM-2",2703,1497,0.006659267,0.665926748,4,8
"hypothalamus-JM-2_DB7784_N1","hypothalamus-JM-2",4240,2221,0.003537736,0.353773585,0,0
"hypothalamus-JM-2_DB7537_N1","hypothalamus-JM-2",2552,1411,0.007445141,0.744514107,8,NA
"hypothalamus-JM-2_DB3371_N1","hypothalamus-JM-2",2994,1653,0.004008016,0.400801603,4,8
"hypothalamus-JM-2_DB7501_N1","hypothalamus-JM-2",2286,1501,0.005249344,0.524934383,3,3
"hypothalamus-JM-2_DB4105_N1","hypothalamus-JM-2",1374,872,0.024745269,2.474526929,2,NA
"hypothalamus-JM-2_DB1527_N1","hypothalamus-JM-2",2691,1490,0.005574136,0.557413601,4,8
"hypothalamus-JM-2_DB7258_N1","hypothalamus-JM-2",1923,958,0.004160166,0.416016641,5,NA
"hypothalamus-JM-2_DB9432_N1","hypothalamus-JM-2",2541,1466,0.012199921,1.219992129,0,3
"hypothalamus-JM-2_DB6066_N1","hypothalamus-JM-2",1940,1285,0.07371134,7.371134021,8,NA
"hypothalamus-JM-2_DB9112_N1","hypothalamus-JM-2",2928,1520,0.037909836,3.790983607,2,NA
"hypothalamus-JM-2_DB6195_N1","hypothalamus-JM-2",3492,1884,0.004581901,0.458190149,9,NA
"hypothalamus-JM-2_DB5756_N1","hypothalamus-JM-2",6657,3168,0.027640078,2.764007811,14,NA
"hypothalamus-JM-2_DB2372_N1","hypothalamus-JM-2",1761,1118,0.005110733,0.511073254,8,NA
"hypothalamus-JM-2_DB9922_N1","hypothalamus-JM-2",2533,1449,0.005921832,0.592183182,13,NA
"hypothalamus-JM-2_DB7139_N1","hypothalamus-JM-2",1482,917,0.012820513,1.282051282,2,NA
"hypothalamus-JM-2_DB2264_N1","hypothalamus-JM-2",4012,2184,0.001994018,0.199401795,3,3
"hypothalamus-JM-2_DB3269_N1","hypothalamus-JM-2",3065,1624,0.032626427,3.262642741,2,NA
"hypothalamus-JM-2_DB8648_N1","hypothalamus-JM-2",1639,944,0.014032947,1.403294692,4,8
"hypothalamus-JM-2_DB7333_N1","hypothalamus-JM-2",3152,1879,0.007931472,0.793147208,6,NA
"hypothalamus-JM-2_DB4348_N1","hypothalamus-JM-2",3483,1648,0.001435544,0.143554407,2,NA
"hypothalamus-JM-2_DB3312_N1","hypothalamus-JM-2",1989,1177,0.010055304,1.005530417,2,NA
"hypothalamus-JM-2_DB673_N1","hypothalamus-JM-2",2935,1519,0.014650767,1.465076661,8,NA
"hypothalamus-JM-2_DB7332_N1","hypothalamus-JM-2",3300,1956,0.001212121,0.121212121,1,1
"hypothalamus-JM-2_DB902_N1","hypothalamus-JM-2",1818,1055,0.001650165,0.165016502,10,NA
"hypothalamus-JM-2_DB9036_N1","hypothalamus-JM-2",1511,1002,0.015883521,1.588352085,8,NA
"hypothalamus-JM-2_DB5273_N1","hypothalamus-JM-2",3653,1861,0.003558719,0.355871886,1,7
"hypothalamus-JM-2_DB5411_N1","hypothalamus-JM-2",1600,988,0.001875,0.1875,1,1
"hypothalamus-JM-2_DB328_N1","hypothalamus-JM-2",3993,1983,0.003506136,0.350613574,0,0
"hypothalamus-JM-2_DB5907_N1","hypothalamus-JM-2",2623,1246,0.001143729,0.114372856,5,NA
"hypothalamus-JM-2_DB8274_N1","hypothalamus-JM-2",2658,1545,0.0082769,0.827689992,0,0
"hypothalamus-JM-2_DB2499_N1","hypothalamus-JM-2",3624,1937,0.031732892,3.173289183,6,NA
"hypothalamus-JM-2_DB3843_N1","hypothalamus-JM-2",2359,1380,0.03264095,3.264094955,6,NA
"hypothalamus-JM-2_DB2174_N1","hypothalamus-JM-2",1573,998,0.004450095,0.445009536,6,NA
"hypothalamus-JM-2_DB4443_N1","hypothalamus-JM-2",1646,946,0.0018226,0.182260024,2,NA
"hypothalamus-JM-2_DB7582_N1","hypothalamus-JM-2",2043,1258,0.004405286,0.440528634,2,NA
"hypothalamus-JM-2_DB2569_N1","hypothalamus-JM-2",1382,860,0.005065123,0.506512301,10,NA
"hypothalamus-JM-2_DB1435_N1","hypothalamus-JM-2",2495,1346,0.006012024,0.601202405,0,13
"hypothalamus-JM-2_DB7578_N1","hypothalamus-JM-2",2394,1258,0.019632414,1.963241437,3,3
"hypothalamus-JM-2_DB188_N1","hypothalamus-JM-2",2002,1146,0.002497502,0.24975025,2,NA
"hypothalamus-JM-2_DB3926_N1","hypothalamus-JM-2",2752,1457,0.010537791,1.05377907,0,2
"hypothalamus-JM-2_DB4176_N1","hypothalamus-JM-2",1760,964,0.003977273,0.397727273,8,NA
"hypothalamus-JM-2_DB1589_N1","hypothalamus-JM-2",3264,1552,0.006433824,0.643382353,2,NA
"hypothalamus-JM-2_DB2480_N1","hypothalamus-JM-2",3103,1731,0.001289075,0.128907509,11,11
"hypothalamus-JM-2_DB4691_N1","hypothalamus-JM-2",3253,1851,0.006148171,0.614817092,1,1
"hypothalamus-JM-2_DB5046_N1","hypothalamus-JM-2",3474,1905,0.035693725,3.569372481,6,NA
"hypothalamus-JM-2_DB8499_N1","hypothalamus-JM-2",3642,1861,0.006589786,0.658978583,3,2
"hypothalamus-JM-2_DB3168_N1","hypothalamus-JM-2",1343,684,0.00446761,0.446760983,3,0
"hypothalamus-JM-2_DB510_N1","hypothalamus-JM-2",1431,810,0.002096436,0.209643606,2,NA
"hypothalamus-JM-2_DB6000_N1","hypothalamus-JM-2",2932,1577,0.004433834,0.443383356,0,3
"hypothalamus-JM-2_DB958_N1","hypothalamus-JM-2",4216,2113,0.003320683,0.332068311,11,11
"hypothalamus-JM-2_DB8322_N1","hypothalamus-JM-2",2000,1149,0.105,10.5,5,NA
"hypothalamus-JM-2_DB343_N1","hypothalamus-JM-2",1817,1133,0.006604293,0.660429279,8,NA
"hypothalamus-JM-2_DB1117_N1","hypothalamus-JM-2",1358,807,0.001472754,0.147275405,2,NA
"hypothalamus-JM-2_DB8418_N1","hypothalamus-JM-2",4956,2383,0.001210654,0.121065375,0,2
"hypothalamus-JM-2_DB4224_N1","hypothalamus-JM-2",1568,953,0.003188776,0.318877551,5,NA
"hypothalamus-JM-2_DB5541_N1","hypothalamus-JM-2",1733,1161,0.002308136,0.230813618,8,NA
"hypothalamus-JM-2_DB1773_N1","hypothalamus-JM-2",4614,2277,0.010836584,1.083658431,11,11
"hypothalamus-JM-2_DB5009_N1","hypothalamus-JM-2",1994,1261,0.002507523,0.250752257,4,10
"hypothalamus-JM-2_DB2796_N1","hypothalamus-JM-2",2216,1268,0.022111913,2.211191336,6,NA
"hypothalamus-JM-2_DB9663_N1","hypothalamus-JM-2",1219,826,0.001640689,0.164068909,0,7
"hypothalamus-JM-2_DB4082_N1","hypothalamus-JM-2",2130,1202,0.004225352,0.422535211,2,NA
"hypothalamus-JM-2_DB6327_N1","hypothalamus-JM-2",4116,2178,0.003887269,0.388726919,4,10
"hypothalamus-JM-2_DB6879_N1","hypothalamus-JM-2",2440,1380,0.002459016,0.245901639,8,NA
"hypothalamus-JM-2_DB9404_N1","hypothalamus-JM-2",2806,1522,0.004989309,0.498930862,1,7
"hypothalamus-JM-2_DB2820_N1","hypothalamus-JM-2",2362,1200,0.00465707,0.465707028,2,NA
"hypothalamus-JM-2_DB5219_N1","hypothalamus-JM-2",2662,1502,0.004883546,0.488354621,0,13
"hypothalamus-JM-2_DB7202_N1","hypothalamus-JM-2",2670,1528,0.006367041,0.63670412,4,10
"hypothalamus-JM-2_DB5201_N1","hypothalamus-JM-2",3046,1668,0.001641497,0.164149705,3,3
"hypothalamus-JM-2_DB7483_N2","hypothalamus-JM-2",7067,3041,0.001415028,0.141502759,1,6
"hypothalamus-JM-2_DB8159_N1","hypothalamus-JM-2",1696,1246,0.02004717,2.004716981,6,NA
"hypothalamus-JM-2_DB6639_N1","hypothalamus-JM-2",1565,976,0.004472843,0.447284345,10,NA
"hypothalamus-JM-2_DB3390_N2","hypothalamus-JM-2",5913,2565,0.001352951,0.135295112,3,9
"hypothalamus-JM-2_DB9423_N1","hypothalamus-JM-2",1385,801,0.009386282,0.938628159,2,NA
"hypothalamus-JM-2_DB7085_N1","hypothalamus-JM-2",4964,2468,0.001813054,0.181305399,3,3
"hypothalamus-JM-2_DB9709_N1","hypothalamus-JM-2",2546,1428,0.002749411,0.274941084,0,6
"hypothalamus-JM-2_DB2400_N1","hypothalamus-JM-2",5344,2401,0.025823353,2.582335329,5,NA
"hypothalamus-JM-2_DB2032_N1","hypothalamus-JM-2",1730,990,0.006358382,0.63583815,2,NA
"hypothalamus-JM-2_DB760_N1","hypothalamus-JM-2",1336,821,0.004491018,0.449101796,2,NA
"hypothalamus-JM-2_DB1046_N1","hypothalamus-JM-2",1318,873,0.04552352,4.552352049,2,NA
"hypothalamus-JM-2_DB2454_N1","hypothalamus-JM-2",2075,1106,0.001927711,0.192771084,0,0
"hypothalamus-JM-2_DB1218_N1","hypothalamus-JM-2",1963,1048,0.020376974,2.037697402,2,NA
"hypothalamus-JM-2_DB1927_N1","hypothalamus-JM-2",2596,1640,0.001155624,0.115562404,3,2
"hypothalamus-JM-2_DB5839_N1","hypothalamus-JM-2",1864,1108,0.003755365,0.375536481,13,NA
"hypothalamus-JM-2_DB6348_N1","hypothalamus-JM-2",4455,2046,0.001346801,0.134680135,3,0
"hypothalamus-JM-2_DB8036_N1","hypothalamus-JM-2",5658,2945,0.006185931,0.618593142,1,1
"hypothalamus-JM-2_DB1754_N2","hypothalamus-JM-2",3422,1826,0.002630041,0.263004091,8,NA
"hypothalamus-JM-2_DB3020_N1","hypothalamus-JM-2",1260,615,0.011904762,1.19047619,7,2
"hypothalamus-JM-2_DB1149_N1","hypothalamus-JM-2",1778,1096,0.010123735,1.012373453,0,13
"hypothalamus-JM-2_DB2076_N1","hypothalamus-JM-2",4513,2247,0.001994239,0.199423887,1,5
"hypothalamus-JM-2_DB9769_N1","hypothalamus-JM-2",5423,2551,0.001106399,0.110639867,1,1
"hypothalamus-JM-2_DB10091_N1","hypothalamus-JM-2",1415,868,0.004240283,0.424028269,8,NA
"hypothalamus-JM-2_DB6542_N1","hypothalamus-JM-2",6456,3216,0.001394052,0.139405204,0,0
"hypothalamus-JM-2_DB10637_N1","hypothalamus-JM-2",2810,1404,0.004982206,0.498220641,4,10
"hypothalamus-JM-2_DB1884_N1","hypothalamus-JM-2",3219,1853,0.008698354,0.869835353,12,NA
"hypothalamus-JM-2_DB2041_N1","hypothalamus-JM-2",2256,1268,0.002216312,0.221631206,2,NA
"hypothalamus-JM-2_DB9493_N1","hypothalamus-JM-2",3469,1942,0.00115307,0.115307005,0,12
"hypothalamus-JM-2_DB4276_N1","hypothalamus-JM-2",5564,2570,0.001078361,0.107836089,0,4
"hypothalamus-JM-2_DB1528_N1","hypothalamus-JM-2",1947,1164,0.001540832,0.154083205,1,5
"hypothalamus-JM-2_DB7957_N1","hypothalamus-JM-2",1524,988,0.00328084,0.32808399,8,NA
"hypothalamus-JM-2_DB6613_N1","hypothalamus-JM-2",4143,2102,0.00482742,0.482741974,3,3
"hypothalamus-JM-2_DB7874_N1","hypothalamus-JM-2",2050,1293,0.032682927,3.268292683,2,NA
"hypothalamus-JM-2_DB9734_N1","hypothalamus-JM-2",1771,1027,0.002258611,0.225861095,8,NA
"hypothalamus-JM-2_DB699_N1","hypothalamus-JM-2",5216,2593,0.035851227,3.585122699,1,6
"hypothalamus-JM-2_DB2769_N1","hypothalamus-JM-2",5132,2455,0.002922837,0.29228371,0,2
"hypothalamus-JM-2_DB7054_N1","hypothalamus-JM-2",4489,2354,0.004232569,0.42325685,0,2
"hypothalamus-JM-2_DB9876_N1","hypothalamus-JM-2",3032,1541,0.00494723,0.494722955,1,7
"hypothalamus-JM-2_DB7296_N1","hypothalamus-JM-2",2145,1324,0.002331002,0.233100233,0,0
"hypothalamus-JM-2_DB1056_N1","hypothalamus-JM-2",2543,1448,0.013763272,1.376327173,6,NA
"hypothalamus-JM-2_DB2776_N1","hypothalamus-JM-2",1510,938,0.039072848,3.907284768,6,NA
"hypothalamus-JM-2_DB10090_N1","hypothalamus-JM-2",2464,1283,0.006899351,0.689935065,2,NA
"hypothalamus-JM-2_DB9261_N1","hypothalamus-JM-2",4803,2459,0.003331251,0.33312513,1,6
"hypothalamus-JM-2_DB182_N1","hypothalamus-JM-2",1811,1027,0.005521811,0.552181115,4,8
"hypothalamus-JM-2_DB1977_N1","hypothalamus-JM-2",1802,1008,0.012208657,1.220865705,0,0
"hypothalamus-JM-2_DB3842_N1","hypothalamus-JM-2",1460,997,0.003424658,0.342465753,8,NA
"hypothalamus-JM-2_DB925_N1","hypothalamus-JM-2",4959,2487,0.001613228,0.161322847,0,0
"hypothalamus-JM-2_DB10423_N1","hypothalamus-JM-2",1618,1018,0.003708282,0.370828183,0,2
"hypothalamus-JM-2_DB2707_N2","hypothalamus-JM-2",6635,2662,0.002110023,0.211002261,7,2
"hypothalamus-JM-2_DB1654_N1","hypothalamus-JM-2",6138,2813,0.00325839,0.325839036,1,1
"hypothalamus-JM-2_DB7599_N1","hypothalamus-JM-2",3237,1711,0.002162496,0.216249614,1,6
"hypothalamus-JM-2_DB3956_N1","hypothalamus-JM-2",5961,2802,0.002013085,0.201308505,0,0
"hypothalamus-JM-2_DB877_N1","hypothalamus-JM-2",4550,2323,0.002197802,0.21978022,0,7
"hypothalamus-JM-2_DB8122_N1","hypothalamus-JM-2",3924,1972,0.002038736,0.203873598,0,3
"hypothalamus-JM-2_DB10243_N2","hypothalamus-JM-2",6712,2639,0.001191895,0.119189511,7,0
"hypothalamus-JM-2_DB4353_N1","hypothalamus-JM-2",4192,2106,0.005486641,0.548664122,2,NA
"hypothalamus-JM-2_DB10110_N1","hypothalamus-JM-2",1505,808,0.009302326,0.930232558,0,2
"hypothalamus-JM-2_DB1720_N2","hypothalamus-JM-2",7531,3108,0.00265569,0.265568982,1,6
"hypothalamus-JM-2_DB6731_N1","hypothalamus-JM-2",3370,1705,0.002077151,0.207715134,0,13
"hypothalamus-JM-2_DB2607_N1","hypothalamus-JM-2",1247,540,0.001603849,0.160384924,0,1
"hypothalamus-JM-2_DB2841_N1","hypothalamus-JM-2",1460,796,0.004794521,0.479452055,7,3
"hypothalamus-JM-2_DB10188_N1","hypothalamus-JM-2",2230,1190,0.005829596,0.582959641,3,13
"hypothalamus-JM-2_DB8213_N1","hypothalamus-JM-2",2141,1220,0.003736572,0.37365717,1,1
"hypothalamus-JM-2_DB3713_N1","hypothalamus-JM-2",3939,1858,0.001015486,0.101548616,0,4
"hypothalamus-JM-2_DB8433_N1","hypothalamus-JM-2",1469,743,0.002042206,0.204220558,1,1
"hypothalamus-JM-2_DB2915_N1","hypothalamus-JM-2",5596,2584,0.00196569,0.196568978,1,1
"hypothalamus-JM-2_DB345_N2","hypothalamus-JM-2",3159,1599,0.001582779,0.158277936,10,NA
"hypothalamus-JM-2_DB6746_N1","hypothalamus-JM-2",1870,1064,0.009090909,0.909090909,7,0
"hypothalamus-JM-2_DB3809_N1","hypothalamus-JM-2",2217,1100,0.00180424,0.180423996,7,0
"hypothalamus-JM-2_DB834_N2","hypothalamus-JM-2",5797,2580,0.003795066,0.379506641,8,NA
"hypothalamus-JM-2_DB5574_N1","hypothalamus-JM-2",4457,2184,0.002019295,0.201929549,0,0
"hypothalamus-JM-2_DB1616_N1","hypothalamus-JM-2",4512,2125,0.001329787,0.132978723,1,1
"hypothalamus-JM-2_DB8104_N1","hypothalamus-JM-2",1667,968,0.020995801,2.099580084,0,2
"hypothalamus-JM-2_DB5144_N1","hypothalamus-JM-2",5187,2336,0.003855793,0.385579333,1,3
"hypothalamus-JM-2_DB8604_N1","hypothalamus-JM-2",3806,1843,0.002890173,0.289017341,0,0
"hypothalamus-JM-2_DB2993_N1","hypothalamus-JM-2",2111,1173,0.003315964,0.3315964,8,NA
"hypothalamus-JM-2_DB7298_N1","hypothalamus-JM-2",1490,951,0.010738255,1.073825503,2,NA
"hypothalamus-JM-2_DB4855_N1","hypothalamus-JM-2",1528,820,0.007198953,0.719895288,11,11
"hypothalamus-JM-2_DB9426_N1","hypothalamus-JM-2",1560,921,0.003846154,0.384615385,5,NA
"hypothalamus-JM-2_DB3702_N1","hypothalamus-JM-2",2953,1672,0.002370471,0.237047071,0,2
"hypothalamus-JM-2_DB9916_N1","hypothalamus-JM-2",2890,1504,0.004152249,0.415224913,1,6
"hypothalamus-JM-2_DB2382_N1","hypothalamus-JM-2",4160,1919,0.001442308,0.144230769,1,6
"hypothalamus-JM-2_DB1878_N1","hypothalamus-JM-2",4046,2128,0.002224419,0.222441918,4,10
"hypothalamus-JM-2_DB803_N1","hypothalamus-JM-2",2766,1544,0.001446132,0.14461316,2,NA
"hypothalamus-JM-2_DB3780_N1","hypothalamus-JM-2",4289,2300,0.010025647,1.0025647,0,2
"hypothalamus-JM-2_DB3385_N2","hypothalamus-JM-2",5673,2717,0.002291556,0.22915565,3,3
"hypothalamus-JM-2_DB10389_N1","hypothalamus-JM-2",1665,1004,0.005405405,0.540540541,10,NA
"hypothalamus-JM-2_DB9296_N1","hypothalamus-JM-2",2648,1435,0.003021148,0.302114804,11,11
"hypothalamus-JM-2_DB4210_N1","hypothalamus-JM-2",2140,1148,0.007476636,0.747663551,11,11
"hypothalamus-JM-2_DB8586_N1","hypothalamus-JM-2",4358,2147,0.001835704,0.183570445,3,9
"hypothalamus-JM-2_DB39_N1","hypothalamus-JM-2",3387,1868,0.001476233,0.147623265,0,0
"hypothalamus-JM-2_DB222_N1","hypothalamus-JM-2",1619,859,0.084002471,8.400247066,4,8
"hypothalamus-JM-2_DB3458_N1","hypothalamus-JM-2",2581,1476,0.007361488,0.73614878,13,NA
"hypothalamus-JM-2_DB1029_N1","hypothalamus-JM-2",1441,778,0.003469813,0.346981263,7,3
"hypothalamus-JM-2_DB3040_N1","hypothalamus-JM-2",2078,1182,0.005774783,0.577478345,2,NA
"hypothalamus-JM-2_DB1972_N1","hypothalamus-JM-2",3020,1562,0.002317881,0.231788079,3,0
"hypothalamus-JM-2_DB9951_N1","hypothalamus-JM-2",1579,785,0.007599747,0.759974668,1,5
"hypothalamus-JM-2_DB6265_N1","hypothalamus-JM-2",1475,896,0.016949153,1.694915254,4,8
"hypothalamus-JM-2_DB221_N1","hypothalamus-JM-2",1246,827,0.001605136,0.160513644,4,10
"hypothalamus-JM-2_DB6611_N1","hypothalamus-JM-2",4312,2300,0.002087199,0.208719852,0,13
"hypothalamus-JM-2_DB5310_N1","hypothalamus-JM-2",1555,1045,0.003858521,0.38585209,0,0
"hypothalamus-JM-2_DB9578_N1","hypothalamus-JM-2",5571,2249,0.003410519,0.341051876,3,3
"hypothalamus-JM-2_DB2054_N1","hypothalamus-JM-2",4460,2215,0.001345291,0.134529148,1,7
"hypothalamus-JM-2_DB9629_N1","hypothalamus-JM-2",3860,1947,0.002590674,0.259067358,3,3
"hypothalamus-JM-2_DB5071_N1","hypothalamus-JM-2",2653,1690,0.002638522,0.263852243,0,0
"hypothalamus-JM-2_DB4652_N1","hypothalamus-JM-2",2289,1201,0.00218436,0.218435998,8,NA
"hypothalamus-JM-2_DB8396_N1","hypothalamus-JM-2",4405,2050,0.002497162,0.249716232,1,5
"hypothalamus-JM-2_DB1531_N1","hypothalamus-JM-2",2477,1418,0.004037142,0.40371417,8,NA
"hypothalamus-JM-2_DB240_N1","hypothalamus-JM-2",3228,1776,0.003407683,0.340768278,0,2
"hypothalamus-JM-2_DB1879_N1","hypothalamus-JM-2",2539,1333,0.002756991,0.275699094,0,2
"hypothalamus-JM-2_DB1982_N1","hypothalamus-JM-2",3024,1479,0.002645503,0.264550265,8,NA
"hypothalamus-JM-2_DB5476_N1","hypothalamus-JM-2",2086,1142,0.004793864,0.479386385,4,8
"hypothalamus-JM-2_DB1039_N1","hypothalamus-JM-2",3567,2298,0.002242781,0.224278105,9,NA
"hypothalamus-JM-2_DB9638_N1","hypothalamus-JM-2",4736,2385,0.00316723,0.316722973,0,2
"hypothalamus-JM-2_DB1505_N1","hypothalamus-JM-2",4647,2295,0.005164622,0.516462234,0,4
"hypothalamus-JM-2_DB9958_N1","hypothalamus-JM-2",3850,1877,0.001818182,0.181818182,7,3
"hypothalamus-JM-2_DB6701_N1","hypothalamus-JM-2",4582,2113,0.001527717,0.152771715,0,2
"hypothalamus-JM-2_DB4784_N1","hypothalamus-JM-2",5285,2277,0.001513718,0.151371807,0,1
"hypothalamus-JM-2_DB6876_N1","hypothalamus-JM-2",1614,818,0.004956629,0.495662949,0,2
"hypothalamus-JM-2_DB6759_N1","hypothalamus-JM-2",1288,933,0.00621118,0.621118012,13,NA
"hypothalamus-JM-2_DB1781_N1","hypothalamus-JM-2",5236,2564,0.001145913,0.114591291,0,0
"hypothalamus-JM-2_DB6838_N1","hypothalamus-JM-2",1479,948,0.01081812,1.081812035,10,NA
"hypothalamus-JM-2_DB3696_N1","hypothalamus-JM-2",2742,1628,0.015317287,1.531728665,8,NA
"hypothalamus-JM-2_DB8413_N1","hypothalamus-JM-2",5306,2399,0.001507727,0.15077271,0,4
"hypothalamus-JM-2_DB9315_N1","hypothalamus-JM-2",1756,1054,0.003986333,0.398633257,0,1
"hypothalamus-JM-2_DB9057_N2","hypothalamus-JM-2",1360,823,0.002941176,0.294117647,0,0
"hypothalamus-JM-2_DB7704_N1","hypothalamus-JM-2",1309,694,0.00381971,0.38197097,0,3
"hypothalamus-JM-2_DB7436_N1","hypothalamus-JM-2",1945,1050,0.001542416,0.154241645,2,NA
"hypothalamus-JM-2_DB9686_N1","hypothalamus-JM-2",1420,922,0.007746479,0.774647887,8,NA
"hypothalamus-JM-2_DB5624_N1","hypothalamus-JM-2",1477,760,0.013540961,1.354096141,3,0
"hypothalamus-JM-2_DB87_N2","hypothalamus-JM-2",5591,2698,0.002504024,0.250402432,0,0
"hypothalamus-JM-2_DB3427_N1","hypothalamus-JM-2",1697,948,0.00117855,0.117855038,0,2
"hypothalamus-JM-2_DB9847_N1","hypothalamus-JM-2",1979,1176,0.001010611,0.101061142,10,NA
"hypothalamus-JM-2_DB4597_N1","hypothalamus-JM-2",1550,951,0.003225806,0.322580645,2,NA
"hypothalamus-JM-2_DB483_N1","hypothalamus-JM-2",2591,1484,0.027402547,2.740254728,8,NA
"hypothalamus-JM-2_DB8087_N1","hypothalamus-JM-2",2945,1630,0.001018676,0.101867572,11,11
"hypothalamus-JM-2_DB9170_N1","hypothalamus-JM-2",2753,1334,0.00108972,0.108972031,8,NA
"hypothalamus-JM-2_DB961_N1","hypothalamus-JM-2",1250,577,0.004,0.4,0,3
"hypothalamus-JM-2_DB4338_N1","hypothalamus-JM-2",3285,1844,0.003957382,0.395738204,2,NA
"hypothalamus-JM-2_DB5930_N1","hypothalamus-JM-2",5214,2530,0.004219409,0.421940928,0,5
"hypothalamus-JM-2_DB4886_N1","hypothalamus-JM-2",1728,1051,0.008101852,0.810185185,3,9
"hypothalamus-JM-2_DB4665_N1","hypothalamus-JM-2",3444,1697,0.009291521,0.929152149,2,NA
"hypothalamus-JM-2_DB604_N1","hypothalamus-JM-2",2452,1056,0.002039152,0.203915171,7,0
"hypothalamus-JM-2_DB2061_N3","hypothalamus-JM-2",8758,3268,0.002740352,0.274035168,7,4
"hypothalamus-JM-2_DB4121_N1","hypothalamus-JM-2",1422,632,0.004219409,0.421940928,1,2
"hypothalamus-JM-2_DB8135_N1","hypothalamus-JM-2",3015,1472,0.002321725,0.232172471,8,NA
"hypothalamus-JM-2_DB9767_N1","hypothalamus-JM-2",2164,1228,0.004158965,0.415896488,10,NA
"hypothalamus-JM-2_DB5061_N1","hypothalamus-JM-2",1791,1072,0.002233389,0.223338917,2,NA
"hypothalamus-JM-2_DB7216_N1","hypothalamus-JM-2",2428,1410,0.001647446,0.164744646,0,7
"hypothalamus-JM-2_DB1236_N1","hypothalamus-JM-2",1422,806,0.002109705,0.210970464,1,1
"hypothalamus-JM-2_DB9075_N1","hypothalamus-JM-2",2301,1187,0.002172968,0.217296827,0,13
"hypothalamus-JM-2_DB7966_N1","hypothalamus-JM-2",1533,695,0.001304631,0.130463144,7,3
"hypothalamus-JM-2_DB2775_N1","hypothalamus-JM-2",1257,792,0.00318218,0.318217979,4,8
"hypothalamus-JM-2_DB4878_N1","hypothalamus-JM-2",1546,763,0.003880983,0.388098318,8,NA
"hypothalamus-JM-2_DB6548_N1","hypothalamus-JM-2",3542,1869,0.005646527,0.564652739,6,NA
"hypothalamus-JM-2_DB5383_N1","hypothalamus-JM-2",2025,1153,0.017283951,1.728395062,4,10
"hypothalamus-JM-2_DB4511_N1","hypothalamus-JM-2",2749,1467,0.001091306,0.109130593,0,0
"hypothalamus-JM-2_DB6401_N1","hypothalamus-JM-2",1401,640,0.001427552,0.142755175,1,4
"hypothalamus-JM-2_DB9195_N1","hypothalamus-JM-2",4399,2381,0.001363946,0.136394635,0,2
"hypothalamus-JM-2_DB9984_N1","hypothalamus-JM-2",4136,2062,0.003384913,0.338491296,0,0
"hypothalamus-JM-2_DB73_N1","hypothalamus-JM-2",6457,3015,0.001703578,0.170357751,0,2
"hypothalamus-JM-2_DB6068_N1","hypothalamus-JM-2",2934,1634,0.026244035,2.624403545,6,NA
"hypothalamus-JM-2_DB9446_N1","hypothalamus-JM-2",2842,1615,0.002111189,0.21111893,0,7
"hypothalamus-JM-2_DB4520_N1","hypothalamus-JM-2",6602,3031,0.001817631,0.181763102,3,9
"hypothalamus-JM-2_DB1154_N1","hypothalamus-JM-2",4408,2235,0.004764065,0.476406534,1,1
"hypothalamus-JM-2_DB175_N1","hypothalamus-JM-2",3245,1817,0.003081664,0.30816641,0,2
"hypothalamus-JM-2_DB7044_N1","hypothalamus-JM-2",1983,1148,0.001512859,0.15128593,0,0
"hypothalamus-JM-2_DB2998_N1","hypothalamus-JM-2",1353,793,0.002956393,0.29563932,7,0
"hypothalamus-JM-2_DB412_N1","hypothalamus-JM-2",2537,1541,0.002759164,0.275916437,8,NA
"hypothalamus-JM-2_DB7476_N1","hypothalamus-JM-2",1476,851,0.004065041,0.406504065,8,NA
"hypothalamus-JM-2_DB4787_N1","hypothalamus-JM-2",1906,1201,0.020986359,2.098635887,6,NA
"hypothalamus-JM-2_DB9708_N1","hypothalamus-JM-2",7060,2960,0.001133144,0.113314448,0,0
